id;judge_id;rating_id
69c3c7e0-df4a-437c-8612-248a4efddc25;8e5ce0bf-2097-4b09-ab62-79b670c21b1c;3a235ab0-b9cf-4512-9026-ff0f8264dc89
6594ad52-e69a-449e-96d8-0eb80d78a5f8;4d06fa15-ccd2-4e31-a846-0310f9e10eb3;3a235ab0-b9cf-4512-9026-ff0f8264dc89
ed9f210d-9051-4af8-832d-2e221b16370e;76e791d8-163f-42dc-bb8e-85d893613c2e;ff20c434-6e7f-4984-9830-66537abab0c8
451c224a-2e33-4d29-8e8e-bc906bfe848d;dfbca718-4f95-4ab7-a110-37cd43809c9b;ff20c434-6e7f-4984-9830-66537abab0c8
e60a2da4-0cc3-497b-aeec-5f06523aa587;9b9732d0-4cff-461a-8611-b35dce251e58;7fde537c-7f0b-4bc6-85b9-c07abb545230
3220729f-ed49-42b3-ab1b-a1fc6998f1af;a8ee8a73-20b8-4ad7-af34-ac0e9921b984;7fde537c-7f0b-4bc6-85b9-c07abb545230
67471027-fead-4e5b-bbaa-ed175ea39fbf;928b81f0-7f73-4199-93c5-696fd2c3a413;7fde537c-7f0b-4bc6-85b9-c07abb545230
c0c40a2c-359f-4d3e-b843-387fc0310c1c;955983ba-7090-42d6-9987-1eea3bec58c9;f2415b18-7a84-4faf-bc2e-a479ff3ca0da
6cc9528f-3f9e-46ec-9594-07484c0991a6;ad109baa-942f-4734-bada-5738156c97a1;f2415b18-7a84-4faf-bc2e-a479ff3ca0da
c43e76c9-ed5a-4960-8285-911c8041b485;390ea882-2aa6-418e-91c1-801136aa5bde;f2415b18-7a84-4faf-bc2e-a479ff3ca0da
e4ab8db0-cfe6-4b5a-a906-6b21943eb26f;c140e96f-a459-4043-99c4-28078943a461;def3dda6-284e-46ce-ba6e-11a67e6c601b
5c757680-7520-4495-acf1-e19921c6fff5;750f1927-3d05-4fce-bdf4-20e76b461f9e;def3dda6-284e-46ce-ba6e-11a67e6c601b
8da81286-a95f-48c7-adb3-a060d5664dfc;a8989a36-656d-4152-adef-b9eb7832f7a0;def3dda6-284e-46ce-ba6e-11a67e6c601b
70cf0484-fbd5-4d90-bfb7-bd6891ebf79f;4a909829-c620-4f4c-a206-c4ff0223129e;9d2d33ec-a5a5-440d-961b-78aada76b14c
ebecacba-a430-40e7-ab28-df0a5fb7332b;eb04bf50-f04d-4600-9deb-f14b1bc75ecd;9d2d33ec-a5a5-440d-961b-78aada76b14c
eadacdb2-b4e0-4634-addc-9be0b4bcd712;ba2553f5-ed2d-470e-b1c8-2e475cf21b94;9d2d33ec-a5a5-440d-961b-78aada76b14c
0aea4571-922d-4204-be4a-f5a14fe197c0;bd5c9669-580c-405e-8487-5fed8e64dd54;9d2d33ec-a5a5-440d-961b-78aada76b14c
8a6442f8-a74d-40f0-9956-a3563de8482a;a8c5937d-50b4-4ee9-98ad-8f419c3c9538;9d2d33ec-a5a5-440d-961b-78aada76b14c
3c1b2454-b621-4014-af15-dc8077f1f256;9efbeb8f-32a9-44c9-a454-11908ee163fb;6d26efab-af9b-45da-96ba-f072d09a893e
61760ebf-8780-48c0-902f-18ce0e97fd69;9adeab38-9c57-4b04-928d-1eb8c62ce744;6d26efab-af9b-45da-96ba-f072d09a893e
cb87041a-5a19-4245-abfa-457cba683a2e;ebaf4d5c-faf0-453d-8f8d-64e678d9760f;6d26efab-af9b-45da-96ba-f072d09a893e
d4433cab-4bfb-407f-a538-9ecb429afa1b;77bba703-03ea-4d4f-92ec-924ec59fa887;6d26efab-af9b-45da-96ba-f072d09a893e
15739557-a32d-42f8-81cc-a49a9c59780d;174ef329-5638-4f45-9b06-03819d9087cb;96b173d5-6489-4a34-a616-1fa6adfe4585
506198f6-b448-4162-bcec-2687ebe35cc0;a34acc8e-2307-4ffc-b9fc-24a8961af55d;50d69af4-34e0-45a0-b745-fa30030a9c5c
014c6318-a4dd-4635-8caa-0e9e47ea7727;e86da3b0-4ddb-4662-857d-8814598914ed;50d69af4-34e0-45a0-b745-fa30030a9c5c
1fd0f2f5-b72f-40db-8b72-d9b06eec36f5;41d71e03-1802-40d2-92dc-9e3dff5e57dd;50d69af4-34e0-45a0-b745-fa30030a9c5c
5f156ba2-4a98-4d41-9e46-5aca7c7326fc;b30185d8-be96-43cd-9739-804f0f015277;50d69af4-34e0-45a0-b745-fa30030a9c5c
c82908ad-4b4f-460b-9088-8f55fb26936b;30e5e3fa-83cf-4964-a083-97ed9c66eaef;481ccf74-7a04-4570-aa6a-9db2794aede9
7a8d1ae7-8a02-4362-a5a1-55a287604cdf;9f894e26-a77e-44b4-ad72-b6dbe9913529;481ccf74-7a04-4570-aa6a-9db2794aede9
de774b25-f7a7-4940-9f42-ac71a24bf6c7;8522c943-3de8-42c7-9ee4-cd23bb4000e7;481ccf74-7a04-4570-aa6a-9db2794aede9
566c8094-fc1c-4060-952d-cb3ece1bd709;46794e64-f205-4bb9-87ad-169be5cd8f9e;d2cfc863-b0af-4e7b-9694-86e8f4f11731
b43bdbef-9e67-401e-84e2-5d345d6c6046;f976c4d9-1d73-433e-adb5-f12de4d52dea;d2cfc863-b0af-4e7b-9694-86e8f4f11731
9df82bcc-19d6-4894-bd17-d3e197599c27;0b86fb22-ff17-4628-94a9-369ca60023b9;d2cfc863-b0af-4e7b-9694-86e8f4f11731
edd5cf60-248c-4169-a6aa-d01075b88013;f80ec669-bd84-4bb9-9d56-a69071123b29;521bd2f3-65f6-4d4c-a427-23bc0a11e20d
c0d74018-076d-4880-a496-5c0547b379f3;51c2276f-9c70-40bf-95b4-6fee94c4f0bb;521bd2f3-65f6-4d4c-a427-23bc0a11e20d
2c811f76-2675-42bf-8db7-dc647e298cfd;6fca4a13-b10d-4aab-ad21-98091d02b676;521bd2f3-65f6-4d4c-a427-23bc0a11e20d
7bdaaf2c-e1c7-4a35-971a-7715a0502f76;0cbbdf29-6408-47db-8fc6-760f4076795f;e341c456-44f4-4254-8b29-33f43b7526b5
c17b0158-146a-4566-ade7-8549f710440d;695f89b9-66e5-48bf-8846-f2aca040a900;e341c456-44f4-4254-8b29-33f43b7526b5
bf598d29-0601-441e-b547-088368341650;d2f58007-656d-423c-b7e8-d8c91b9d96d9;55a2b458-f4aa-4716-8af8-25f57cc71b58
17ccd01a-6d6c-4a10-9d36-dd7e011d9aa0;c09e43fe-4997-458a-9988-475ed5c29502;55a2b458-f4aa-4716-8af8-25f57cc71b58
dd75579b-8da0-4c49-894e-73fd12bde9ef;dd6d0b51-a93e-43a9-8d48-c68ee5c48355;55a2b458-f4aa-4716-8af8-25f57cc71b58
23f4091a-14db-4200-8a0e-e6d2d897abb8;ab66a4b6-b8f3-43ac-bc3c-f2bfa3375eb1;55a2b458-f4aa-4716-8af8-25f57cc71b58
f29f39ce-1ae9-4ae9-b160-b37806856245;0704020e-0887-48f0-aa73-cf5356d9b621;55a2b458-f4aa-4716-8af8-25f57cc71b58
4092decb-1fd1-4391-bc6d-26ca82ff2c23;3849052c-01c1-48fe-8bf3-bf30659fefcb;7d68daf5-5b51-40df-847d-c84712c8390b
4a092452-812d-4cdf-93a5-bc12d4a15fec;143b942b-b181-414c-8fd7-d3d9cd5e18d9;e1d4ce4c-7276-46d8-a659-eff60892d3b5
bb4e60ee-0f31-4aa4-b5d9-e85e04312bf9;b055fcc6-2df4-409b-8796-528ea6fb7e61;e1d4ce4c-7276-46d8-a659-eff60892d3b5
0478300a-65fa-472a-9a42-b59cf5692cf9;5ef2d540-79fa-4538-a620-dd0d9d5c943c;e1d4ce4c-7276-46d8-a659-eff60892d3b5
3eff7815-3eda-44f7-9781-c626d81353ef;a6d13c48-e383-433f-80cf-baa7bda40e6b;e1d4ce4c-7276-46d8-a659-eff60892d3b5
bc4a1dfa-323f-498d-acd8-ad5bb51e78df;f7f14722-15d2-40fb-b880-4661bd1225fb;e1d4ce4c-7276-46d8-a659-eff60892d3b5
4b69480b-1441-4416-965b-a22259afcfcd;29f44a35-f529-46e0-8bb3-96b8031537a4;bbc63e93-c5ad-4285-9095-e3fea8f8c3ed
eaf27ccd-b35e-44cf-bdca-d5e489780cb2;1e759e31-75a6-4455-8fd3-032487251a2e;bbc63e93-c5ad-4285-9095-e3fea8f8c3ed
006e7aca-b166-49ba-aa7f-f0019dd85308;c61dc3e5-0520-4a82-82dd-882dd06d1780;bbc63e93-c5ad-4285-9095-e3fea8f8c3ed
72edbb94-945c-4470-b498-41f6f616c819;f52bb166-1f10-4ab9-aa9f-d725b48619f2;bbc63e93-c5ad-4285-9095-e3fea8f8c3ed
461e68b1-0beb-4787-9c0b-1913e1865a67;d830f26f-eae6-4f74-882f-30dd44d42c8f;dd798d2f-88c9-400f-bc98-196e3127d931
995fc0a3-aafc-44d4-bb57-004a2364feb3;e00754d3-9fd9-46f2-80aa-b0e311fa5347;dd798d2f-88c9-400f-bc98-196e3127d931
bdb07c67-65f5-442e-9a05-75a7fd89c5c6;0c4623d1-12e6-4881-a4ac-88882bebfec4;dd798d2f-88c9-400f-bc98-196e3127d931
d7b3f980-8eeb-4776-b4e6-58afc9b9b729;922e4f93-9dd7-40ab-bfc3-1b966754807c;49f71255-7d6c-44c6-84c8-0296b6d42bbe
df034073-27d3-444f-9a58-668968bdc8a8;b83968b9-9c06-470e-9ff0-59ac1f9028ca;6c15f1e2-3752-417b-b3d5-d762df865b96
2549edff-e80e-4aa1-9579-2186d563ff4b;3bf65ad4-c177-4bcf-99d5-8eb1288a14ce;6c15f1e2-3752-417b-b3d5-d762df865b96
36815aa7-9e3f-4f25-9c67-ee45854c5226;6cd90167-a433-412f-969d-e76c2ed4eef6;d6ecdd6e-38d0-4a95-9878-8ed09a43fe08
862d939d-ef4f-47a3-9d73-d374bf5e256c;d0dbb5b7-5ddc-4448-8c9b-6c7eab831a70;d6ecdd6e-38d0-4a95-9878-8ed09a43fe08
c3e383f4-4a24-402a-96d9-72adfb2ce0b0;8334937d-7384-48d0-ae62-78b7eb306b38;d6ecdd6e-38d0-4a95-9878-8ed09a43fe08
4866d7e7-f445-4016-817f-8de6710118d5;b3c2b5c4-55d3-46ea-877b-c141ea5fad83;d6ecdd6e-38d0-4a95-9878-8ed09a43fe08
385cad3f-0967-4225-aaaa-cab2ca3a046c;390ea882-2aa6-418e-91c1-801136aa5bde;e1cd3415-aebf-435f-804f-421ca7915c72
b51e74aa-ece2-4093-9839-7ec5767f8059;603f2214-f523-41ff-bbd0-24ff4cebdccb;e1cd3415-aebf-435f-804f-421ca7915c72
df5f08c0-1aae-493d-88d1-5c49a45e80bc;4ced65e1-eec1-47e2-b5fc-51bec35a36df;e1cd3415-aebf-435f-804f-421ca7915c72
2bd052f4-d6b8-4851-bbbf-0b612b5541a0;8e8fe522-c135-477f-af22-1555c7cd7351;e1cd3415-aebf-435f-804f-421ca7915c72
791e243d-49e1-47b6-9310-5f55cf3980f2;00d5c0fb-c089-47f0-af6e-6ef6d9b11c2a;6c9580bf-d056-4f9d-8a42-937903830903
a5a417aa-4df4-4330-9092-30936140afe1;a849deb3-2dba-4304-a928-2efddf5fbd10;6c9580bf-d056-4f9d-8a42-937903830903
80df63ca-d51b-4286-8dc1-c55101bdb571;750f434b-b101-4d70-98bb-3d1d0c4a981f;6c9580bf-d056-4f9d-8a42-937903830903
cea93ac2-981e-4d86-85bb-4e23414b8066;f3b68aca-c6e4-4265-9f8c-21cbc3f6dcbe;6c9580bf-d056-4f9d-8a42-937903830903
d0cf4cf0-3d2e-4c1c-8516-b13fe391eb65;a8c1d96c-3b94-4fb4-b2e5-f192398fd215;6c9580bf-d056-4f9d-8a42-937903830903
681f68b0-06d8-4e7e-84b4-68162bcec387;6baef029-7cb3-4e2e-9553-ceffb30ae4ce;ea6ddcde-5238-4b78-aaa5-eaaf6fa24a52
d0468da4-d5a2-4cef-9c0a-827614313417;267310a5-ee52-4fd0-874f-020d13bdb255;088a34b8-1e74-4eca-8bd6-ae7b97159d20
27653258-0e93-49f4-abae-8e81ebb16157;93d21588-6d76-4121-86b8-2a14207bd1ca;088a34b8-1e74-4eca-8bd6-ae7b97159d20
4f594646-6014-49ab-a3bf-b44f73ace505;7195ed38-6cb1-4af8-80d6-5c7c1ef1841b;088a34b8-1e74-4eca-8bd6-ae7b97159d20
fc0d2e54-d953-46f8-92a3-ab54c5ee0fab;292d6614-e546-461d-bdca-ad49589c0469;088a34b8-1e74-4eca-8bd6-ae7b97159d20
0505c721-5dee-4dc0-b64a-9b8de99a1a44;a6de0389-08e8-433e-b010-64da66e7e8cf;088a34b8-1e74-4eca-8bd6-ae7b97159d20
793b5cec-b192-4023-8ff8-bb00232d7629;26395387-6958-4639-b75e-9506d9a5cb92;7fda5fe6-2727-44ec-861d-3c362de8c898
c5bef9c6-d863-442f-b932-3df9bc4c3422;685f9bc1-1288-4d8b-94c0-f01d356746d0;7fda5fe6-2727-44ec-861d-3c362de8c898
e0b14c9e-0cd0-4e76-8c91-d149d6694952;4e723df6-08ee-4135-b032-8e7ae512e69a;7fda5fe6-2727-44ec-861d-3c362de8c898
c40746a6-ce05-4c6d-ad5b-f8de3cdfc4e3;0dbe8286-2a20-41ce-8cd3-f5ab24a6cfa4;7fda5fe6-2727-44ec-861d-3c362de8c898
650e6ef2-7e7e-481e-95e5-4508a5ba19ec;009ddfaa-560e-40e1-bdaf-32c4e3cebd1d;d46a6e84-39b2-4fe1-be04-3b3e3de91b16
30fb3ffc-d81e-4ae4-b6ec-dd9c5358d212;e86da3b0-4ddb-4662-857d-8814598914ed;d46a6e84-39b2-4fe1-be04-3b3e3de91b16
e61a6ab2-c2c2-45aa-a911-b971d3ecdab9;8153fd13-79e9-4ea0-b4f7-cf6ba7ed35a6;d46a6e84-39b2-4fe1-be04-3b3e3de91b16
b37516a2-e39a-4c62-82d7-556cfa14a708;217a3c9e-08c1-43f8-ae92-4b18dabc5163;2f56bc32-427b-47d7-bcbe-f584d6d9bc4e
51f39dff-d892-4166-892e-3e564066db23;13f886dd-2a85-412a-b5d7-0af919a2d109;2f56bc32-427b-47d7-bcbe-f584d6d9bc4e
9344b6dd-af1b-4013-aad2-4d8ee14e7521;76d31223-4b60-4c23-87b0-46fdd1e8f5c2;2f56bc32-427b-47d7-bcbe-f584d6d9bc4e
54ea2705-3ee1-4fc5-9b49-da811f05a965;762b58b3-25bc-4365-b872-103b95da43ec;2f56bc32-427b-47d7-bcbe-f584d6d9bc4e
c4865f50-94dc-4541-8e07-62cc99d5bc02;e42825f2-f656-4dba-af00-c157d072a130;2f56bc32-427b-47d7-bcbe-f584d6d9bc4e
b045743e-7c54-4849-b1dd-4882037a2399;d4699235-8449-4fd5-bd94-3a617256c0e6;3b480e44-0ca3-4d10-ad9d-2a49d8ffd2f4
272a2236-06ee-45c7-9c77-0c97c7631c11;a3e091fc-2bb1-4f9c-af43-bdd59c6dff8c;0773b159-d86b-47bf-b443-3931363b37e3
fc867aa1-2d13-4745-a38f-e5801f840ed5;35a42c27-159c-4f08-beec-e3ab6df1e601;0773b159-d86b-47bf-b443-3931363b37e3
ea19f742-ff25-4ec5-ae88-01e164a71ac7;567360c6-94f9-4004-bf86-7a7d74ed77eb;9e638e7c-e4e4-4857-a3d5-dd7cb59f497f
2d04f924-d337-4449-966f-e9e6593e0207;4d6c8b51-fbd8-4c6e-983b-3462a1dfc4e3;9e638e7c-e4e4-4857-a3d5-dd7cb59f497f
6e333c96-2a2c-4053-b16f-1ad3ed0ab4b3;8d51f926-66b4-436b-b725-39630c42c0a9;9e638e7c-e4e4-4857-a3d5-dd7cb59f497f
a867be95-f3d7-44ad-b2c6-5da4afa94610;31df5a0b-5129-4c47-a984-7943101e6fe2;9e638e7c-e4e4-4857-a3d5-dd7cb59f497f
dc4f5e40-de20-4a89-ac47-f7d6fec667e2;7d085cf5-c286-4401-bbdc-398f27c9023e;4cafba21-8345-4802-a3a8-0ac94ba8ced2
378cf92a-6b83-4231-97aa-9a57be03647a;5959c8ae-4811-46f6-b3e8-42ec0bb0967b;4cafba21-8345-4802-a3a8-0ac94ba8ced2
fe929a24-1ff1-41d3-8f32-a0ee5beadec7;96d3d91c-07f8-4204-a036-dd46a05f891a;3a8f4111-e965-4e0e-af85-404531d62211
0e0ab094-3fbd-486c-99ea-6be6846bee42;267310a5-ee52-4fd0-874f-020d13bdb255;3a8f4111-e965-4e0e-af85-404531d62211
e82f19d9-24f9-4478-85c5-cba4600e2861;17029c13-8f7d-426b-b3f8-2744379d515c;3a8f4111-e965-4e0e-af85-404531d62211
fa24ab37-72fd-41cb-9858-63102190a503;795f1a5d-24c0-42a0-ad24-2cec37f68b9f;3a8f4111-e965-4e0e-af85-404531d62211
22f16cd2-5dde-4059-a526-f62f835fd35e;ae460591-001b-4410-8f66-849602df6eca;3a8f4111-e965-4e0e-af85-404531d62211
12481ae5-ce22-44e2-b590-ce0559ae488a;5053d6ec-8542-48b2-a540-a41765574230;98d1231e-d0ad-4f15-a63e-e463ff1401e0
77f434aa-d64b-4861-adfb-4f50083f10f5;1929751b-a820-4c8e-bb16-b1dec79a2cd3;1f84c692-9272-4990-b3d2-870b1921ecb1
7543d712-bbe9-4ab0-84f0-d6021a32fd0e;853d500b-bf14-47b6-b7d0-bcf3728a7648;1f84c692-9272-4990-b3d2-870b1921ecb1
9a9fc0b2-05ed-4c87-9ef4-9e18c835507c;d0dbb5b7-5ddc-4448-8c9b-6c7eab831a70;1f84c692-9272-4990-b3d2-870b1921ecb1
4367d2f1-1cbe-44fe-b3cf-e1f3ad3cb96d;aa0146f7-bcf5-43c6-92eb-8168df371350;6b148f54-6077-443a-80ea-97cb68e48be6
06f5bae0-0f76-4cec-b0e3-80f2ea754399;9faf43d8-16c0-4cde-a0a1-ebbd74a4dd3f;6b148f54-6077-443a-80ea-97cb68e48be6
a509e0ad-e57f-4eae-ac4f-61b0b1f6863f;9876bfd5-9b8f-4e68-b2f8-3a93ffd2e7eb;6b148f54-6077-443a-80ea-97cb68e48be6
3a854650-c239-48c6-9e44-6ab3c4f6f738;a6d13c48-e383-433f-80cf-baa7bda40e6b;6b148f54-6077-443a-80ea-97cb68e48be6
a7813b0b-8573-4c0f-8277-1321f485ead9;46759aa6-178f-462a-9932-8c202e5efaa7;6b148f54-6077-443a-80ea-97cb68e48be6
26f886d7-a039-4c83-bed9-4e71936b7aa6;253e8e80-899b-40bf-aebd-59392557f00f;5d66f5dd-af95-4ba7-a2cb-4fb5981db1d1
bc3519d1-f78d-4ccc-99d6-4612d75fc3c3;6733e594-5c8b-4a07-962a-52a149557a45;5d66f5dd-af95-4ba7-a2cb-4fb5981db1d1
9c438ba3-a97a-45fc-9da0-cd9a4b271b6b;68b555de-a46b-42a2-8228-ea73452a9197;5d66f5dd-af95-4ba7-a2cb-4fb5981db1d1
d1802378-6e12-4202-966e-71b1e760b27b;a04e0b28-d6c7-40ab-9942-04606ad64f61;685b880b-1512-4baf-8454-b08bbc21619e
b4f83020-f193-43d8-ad05-c0f72f34d7bb;71ccaf2b-6151-4581-9ac2-e4c347aaa6d6;685b880b-1512-4baf-8454-b08bbc21619e
6ffecfb0-6a6e-4ca8-9efa-be5a0932a631;510d53fc-cfd8-4cf3-a84e-93b2b5c82820;685b880b-1512-4baf-8454-b08bbc21619e
88b198f3-ae34-4a45-b5d9-c49d9c60653a;692190ff-216e-4d68-9cb6-f861de8ba670;430bfc4b-9226-4f91-a826-b49d506aa281
67d7b9d3-0f95-4577-9610-4153b5a33c46;42075a45-f30e-4396-87fb-f954885dd9e5;46ce7533-e397-414d-a057-76cb5fbc22de
27bb6acd-0d05-4f09-b104-db648add3c61;aa7eda0b-2265-4219-bbc6-bac1f2b2ea70;46ce7533-e397-414d-a057-76cb5fbc22de
15f20412-e7e9-49df-a1e2-e38aff720654;45356efa-9461-40f3-b80f-fa25e89a9b6b;46ce7533-e397-414d-a057-76cb5fbc22de
f1502fe5-317d-47a3-a232-9d0b60693ebf;795f1a5d-24c0-42a0-ad24-2cec37f68b9f;46ce7533-e397-414d-a057-76cb5fbc22de
dbbc4ecd-f2c8-4101-9057-951e2cf0ef07;acc8403e-01fd-4139-b8d1-b9d6d5a64046;3d754b88-110a-4e0f-9fe9-bd5af8ef21e1
ebba2708-3469-46e2-8106-fbcddc9684e6;60053064-ad0c-470d-8793-c4ab97edb5d4;ff0adef5-c1bd-457e-a5da-8d925dc8ac0b
88191580-0fb2-40a6-8c01-49a17df74c2f;3384fa9a-f8a2-45c5-a0f2-11816ec47962;ff0adef5-c1bd-457e-a5da-8d925dc8ac0b
576d7fd4-ac3a-48b7-a21e-4add5010ea70;c645306e-7925-4b2c-a9bd-1fa6c66549de;26eca144-a087-43ac-9d7d-65287aa51743
46a92668-eac6-47e3-a879-7a26c9daff50;8247141d-2720-43d7-b684-4668b4370b04;26eca144-a087-43ac-9d7d-65287aa51743
7ea53511-a88b-4d3a-a192-eaa32402c9d4;79caf523-e21f-409f-a96a-365d953fae33;26eca144-a087-43ac-9d7d-65287aa51743
442554ad-eba7-431f-8e00-86e0686e24d3;87d350f5-3e6c-40ff-a521-9de3a6e40526;26eca144-a087-43ac-9d7d-65287aa51743
c6a01ff2-ccfe-48f9-a20c-b3ccfa38adf1;292d6614-e546-461d-bdca-ad49589c0469;13388d02-06bf-465f-8776-6b39e352b442
8658a009-ddc7-43cf-a026-2a724e3b7fde;4ef0e169-127e-4ed9-86d6-cd1529591eeb;13388d02-06bf-465f-8776-6b39e352b442
42eea364-5dbb-4bbd-8aaa-61ee7b99c4f7;da7770a0-07e6-4375-b8b6-e5d0c5660889;13388d02-06bf-465f-8776-6b39e352b442
090ec87a-9a10-482b-b394-66ead06e3987;f61c4cb1-c175-4001-acf9-e4eb84ab8076;13388d02-06bf-465f-8776-6b39e352b442
8462644f-8a54-479c-abbe-7402dcd29eec;4a5e28d5-bbb2-4aa8-b325-c9d6863b493d;13388d02-06bf-465f-8776-6b39e352b442
2a2c478b-66a9-480f-8cb1-b0414e1836fa;bd5c9669-580c-405e-8487-5fed8e64dd54;16067b0e-d561-42f0-9c69-7e2b80a56f88
ebade61c-94e4-4ae9-9bf4-c48ff665f205;7fac2ed5-ea13-4289-a8dd-9e3fc4457715;16067b0e-d561-42f0-9c69-7e2b80a56f88
30035ade-3c8a-45a3-a768-802899bcf8ca;1755553f-b48a-4098-b0b1-f74cced171ab;98d2b3d4-3efd-48e6-814d-30cf9d135de6
3600aee7-1491-451d-abca-642347b94b73;44cd4eea-0a59-47d2-b008-b5f2beabc259;98d2b3d4-3efd-48e6-814d-30cf9d135de6
11affd2c-da65-4ea9-a14a-666ec27d544d;d505ed08-a22c-4dc6-a62e-d746c0e89b3e;a828452c-e2de-47ce-a85d-281a39fb1bd0
72bed3f9-b7a0-4d03-b7d4-3499527a7943;05c086be-c99d-43ba-bdac-0a0a73c1f2f1;a828452c-e2de-47ce-a85d-281a39fb1bd0
d6d7b712-955c-43a3-95c6-6994dc1004ff;571893da-78d1-4bc8-892a-acbfd3048029;a828452c-e2de-47ce-a85d-281a39fb1bd0
9a930a86-d24d-4e21-84d2-afc2556aa2c0;1ea6c82a-ff50-4d5d-8277-da0d3eea0715;8ddbdf62-f4d5-4a2c-91c3-29324d1f4836
90d2798e-c1ba-4461-b6a4-1ffc12bf29dc;f7cb58ca-e4ff-432b-b801-244314f7da6c;8ddbdf62-f4d5-4a2c-91c3-29324d1f4836
65455fa5-549e-42a2-b5d9-e9cc6a28c818;547cb079-a5b3-4809-9772-4eec7e52163f;2d69a226-54a1-49cc-a417-60791a76687a
64899de6-17de-49a6-ad98-6db38e010ddf;0a0079b3-ed8b-4868-8708-57ea563c4ae9;2d69a226-54a1-49cc-a417-60791a76687a
82eb4892-317a-44d7-b87a-e6802ab5c0ff;fddd7fd6-afaf-4eb8-8070-50d2935de4a8;2d69a226-54a1-49cc-a417-60791a76687a
52358350-d268-40e5-9165-ee332bfdc221;b37a2a97-379a-4a05-b18d-a8f791e23800;611b6d72-d093-4c74-bb37-1c6ac68f6d41
20293e11-118e-47da-9b49-748504352d0a;a021b0b5-b75f-403a-a167-de013a89e213;611b6d72-d093-4c74-bb37-1c6ac68f6d41
74560f8a-bd7e-4b6e-9c92-bb7f50e2c1a2;1cf24e72-fc2d-4553-9099-8bea08265640;e95d7427-4245-46cf-a5bc-86afbafdbda1
95e39c4d-7a05-4ca5-a2e6-638f57cde9bc;9ffd0ab7-a2d6-452b-8324-904264a7843c;e95d7427-4245-46cf-a5bc-86afbafdbda1
7f66d360-5cc6-4d3d-a9b5-e3892303d7a9;8eca699d-bf7e-48b9-b5ba-bf869837f705;e95d7427-4245-46cf-a5bc-86afbafdbda1
24240e63-3c8e-4fc4-8816-2d206b8c2de8;664c4a25-3589-4d79-8546-839fe848a6d4;e95d7427-4245-46cf-a5bc-86afbafdbda1
