id;race_id;rating_id;judge_id;rule_num;review_date;status;comment
38115bd7-4085-4527-8cda-ab3cf2660845;f88abf6a-00a8-4ea5-8477-f6e7cf60b187;cdf69785-a07e-4e9b-a61f-9f9a7b834ed3;201bf1bf-643a-4bc5-ba7d-07d2ca2578e4;10;2003-02-19 13:01:23;2;herself
514e83c5-6b6e-4710-a82b-dbcb6b4b2dab;ff55c578-d133-4cd4-955a-8da4b167caa1;ef9ed1f1-d7a3-49dc-80fe-428f89389ae0;5545ef03-b329-404c-99ea-6f9249d73653;23;2002-03-23 11:01:23;1;tree
3d78b8d8-eae1-4841-8f0a-9f575191e4f2;3d9c7861-7b14-4a6a-b39a-c938a259d7a1;4b127672-d324-430d-aa66-a73f0764b3eb;155734b5-25d9-4861-8ce0-3f6e4d786e44;18;2006-09-05 18:05:23;1;pick
0edec73c-a37f-4600-90bd-7195a2935bb4;187064ea-701a-463a-b67a-052865adc1df;ef335a10-c045-4d89-826e-9a7ccdc4f114;c1d7434b-1e4e-4dc3-8486-e1833459bf5a;42;2019-04-15 11:02:23;1;end
b832b1a4-a41e-4db4-aec6-8fe28fbe55a1;3e3ef2bd-0ac4-4b93-ac15-cb98ae22eb35;250889f7-108e-4ec2-be39-4abb27a14396;708fd791-7989-4733-814e-9ecf371607c4;13;2012-09-07 17:05:23;2;civil
5121d702-45d7-465a-8b1f-9fc3ec2d1e99;fce1b29e-8663-45af-9d19-f935ba5074cb;a13c61da-75cb-4352-bc8e-815590e8466f;59c33a61-f661-483d-8998-7eb53bdaba22;23;2007-01-01 15:04:23;2;wrong
2d1fdd63-3500-412a-83a0-3890f96a3cb7;cd4e565d-0ad6-495f-8614-4898a08aef2d;b45a3816-cea5-45e7-a400-77b23549cf4d;2d2b20ba-a0f1-47ee-b818-47192fa4bd60;16;2013-08-08 12:05:23;2;prevent
ea56486e-00d8-4a6e-8701-a6a297fcf95b;b3f1169f-09ad-4b33-a4cc-7a93727d87d4;3cb42489-a828-4d8e-8a63-e75e3fc5437f;a96b2eca-711e-43be-a706-3ffec9f8cfcb;23;2008-01-09 19:02:23;1;upon
a5e5a8c6-995c-45ec-9a92-b9f8bd8b3c09;1a1f2279-ecb8-4f1f-a4f3-d090c373b485;3b862426-35de-460c-983a-f06240a4032c;b9b1d20c-636b-4c9a-a156-0ea2aeb0ac0e;21;2019-05-05 12:05:23;2;same
9022fa3f-2968-4d8c-893f-3e46906b6dc3;e8d062d3-75bc-42c2-ac0c-3a81bc2cd542;be799e43-edf4-4622-8987-2d8d8d376cfb;83224f12-7048-480b-ab45-ae31f11baa0b;31;2001-04-27 13:02:23;2;effect
af3c44eb-a37f-45b4-bd40-5a11a5724cbf;060363b4-ed4b-48ee-a4a8-75916382b306;4d19bd72-ccc3-412d-af86-c0223c58c04d;e63e1426-e326-4da3-a8b8-437f1b09b3e1;17;2012-07-25 09:03:23;2;make
369ab8b6-c584-44f1-9fdc-6341bd2b3850;d45c35f4-2b18-4926-bc63-37ffcecd74b3;e8b27699-81a3-4445-903f-feaba1149cdb;52be47f0-d388-4e61-a493-aceabb208bbb;12;2018-04-16 09:06:23;2;close
2a6debcb-355b-49fd-858c-9e8a46326e12;1f8e185c-3e61-4667-862d-aac5a07dcf13;91b396ad-fab8-4e1e-aa94-b1dd495bb0b2;cd58caa9-e288-4b11-adc5-8674ae9b83ec;19;2018-05-03 14:02:23;1;officer
3d8f3c1a-e6e7-4291-a3b7-6e5d12575066;416a6cef-94bb-487b-98f9-4cebec089d18;4818450f-5e91-4731-aa54-6112070c54b6;5ae51cd6-aa38-4af3-ae33-de8837334bcb;22;2002-09-13 16:03:23;2;wall
211689da-7170-4c31-b926-9a846b0b2e87;a75c18c5-7912-4256-9855-65e6154a7187;3dc9df39-8e76-417e-8573-16173680cca9;f2eb8087-fea6-43ac-9dd2-804dc2edda44;10;2015-07-16 08:05:23;1;answer
ef38dd47-d8d7-42d6-8404-e6e5efc4b968;3a3caf39-7dbc-43cc-afae-8acaf33d2e73;dd7b3257-dbf5-45b9-8a4e-c48df25666b9;62907b04-458c-4382-999c-5b2f63ef60a5;17;2016-08-14 11:04:23;2;middle
7e5acbf5-0ae4-48c2-a248-f36e1453b948;b01882c8-4d1c-4da2-b3e7-2580944d745a;ebe60c4d-ce99-4734-8b19-93d2e5cd1dd2;16a5516f-c8af-4e2a-95d3-0ba9bd88ec91;12;2018-04-19 10:05:23;1;phone
1051a433-0001-4e35-9d0f-05704da12561;ce73c34c-806e-45de-9b11-cc81058a4f7e;f543fd2b-cd95-49c4-ab38-98b90777b9bb;de0b80de-25be-4fca-857e-8e9b209ea2ea;18;2020-08-13 10:04:23;1;staff
8c58b157-8254-4a21-9dfe-8722d0a8d13d;a88ac8f9-b2fe-414d-92e8-2296036e7492;5a4abe5f-6595-43de-921e-79f5a29cfccc;3e5ea364-f3b8-47ab-a6b1-2573ff0fba0a;13;2019-02-04 15:02:23;1;task
b298dcf0-6893-4015-8ddd-2ed76c10b4bd;9f0f378a-c177-4a05-8c58-65d920d237d4;e7af8d9d-0599-43d5-a370-dbccd9f1784b;7e778669-3b9a-45e8-b7ee-c9af5596b859;15;2020-06-10 15:04:23;2;professional
94289286-a6da-40f9-a165-5520dd1ea1e0;d7ae60a6-8ee3-4507-97a8-1b5782d38227;53969c92-d553-4ab9-87ba-a26e9ad14f84;991f6a9c-e1aa-45ee-82a5-598e3f5d1ca0;19;2022-03-26 15:02:23;1;model
88b0806d-cde1-42d6-85b3-acb48bb6fb71;41ded5c9-5ce5-4742-ad2b-ebccd228fa67;a985f4a3-177d-43c7-9c9e-36d72b72ea44;c6c2374f-240a-4cc8-9da3-26aa4c2d32c6;19;2020-03-09 19:04:23;1;industry
8e257294-f8f5-4ccf-97d1-659e37471937;40c1dddf-fc2a-4906-a67f-a531cedd320e;faf5d183-60ff-4c43-a6a6-85771579e8f8;b4cb9f28-7560-4823-b9f0-ccbf11289ced;11;2003-09-16 18:02:23;2;sense
e7f8c399-9f9f-4e9b-ac28-cfd01d477709;7888d7b5-955e-47ad-9637-750b54c0e689;fff350cd-1f21-4d72-abeb-b0b2e438ca69;52377639-8548-43e8-b42d-dc47b5080412;23;2002-06-27 10:03:23;1;challenge
d1a0f485-9b5f-412c-b3fe-e9620de46440;af5c538b-5dbc-424b-80ef-b7599cd9dd90;d3735d12-ac6f-476f-ab77-99e3b22df536;ead9cd42-12ae-4c99-83cc-12e8774046fd;13;2009-01-26 13:05:23;2;senior
ec3a8c67-2c29-4b6d-b620-4f3366d3c600;7cbb1a32-1789-48d5-bea9-990cf3d9eebf;a863a4cd-336a-4adc-8f8d-306508f23c12;20f215f4-318f-40a2-8618-42266bc2b637;13;2005-11-16 11:03:23;2;statement
2bb5a9eb-1e4f-4b5c-8647-6e7119b78c62;bc654be7-c49f-4a1c-b1e4-e92f0045591d;a8887898-7d2c-4882-963c-34378996e416;f9bdc2b3-8a25-41bd-9f0f-51138c521cd6;16;2020-11-03 10:05:23;1;author
7cc9e09a-1bd4-4424-9051-f1e5e801509a;5a22a413-58d8-4e14-9d74-19889125f55e;f68f16ee-6db0-4057-b9ee-1ff8dc349e31;5c3f096a-90ad-4f0a-9d2d-d337e523e3a7;13;2008-09-10 09:04:23;1;type
f2e4e7a6-39e0-4cca-aab7-4179b1d5fd04;447a324a-3bde-4d71-ad9e-2444002e0b4a;d84de0c2-caa3-4736-b3fa-3e12f550fabd;9d86f027-e534-433c-8dbe-ddd40c169d0c;19;2001-04-12 12:05:23;2;of
2238bb30-e445-4996-8c70-1785543ac21b;76702f3a-650d-43e7-8888-d9f08a8c7239;ae726157-24d1-4aca-8e42-ddba7482553c;5778acd2-408e-41c3-b8bf-3d71b3692238;42;2016-06-15 11:05:23;2;degree
86d870f7-6a95-4c8e-8609-a0e43f4994e0;6b55ad91-9366-4330-8a08-45c6e61cc99c;499aa3b9-d960-4390-94fe-5a55c745e207;25f12a9b-1a27-4928-937f-6b634f13df3b;16;2001-08-09 13:03:23;1;figure
517ded1b-8074-432d-b012-8b501d8a4aac;91ca5ee1-10d1-4a21-a8a5-586330f2681b;cd005518-8a41-483c-9be9-8c4027513088;82fb0dae-9623-4cf2-9f7f-58dc279f03d6;16;2000-01-08 12:04:23;2;clearly
b782261c-80b1-4866-9d10-8800e16c1f44;3c6db6ec-7831-4248-89b3-66b4aee4b419;92ddca39-705c-4c8b-a372-b744095bd2e8;c580e257-1aef-4af8-be88-c92736c2806d;10;2009-06-06 17:02:23;2;its
18ec10d6-b73f-4791-bb80-29298cc6491b;76e8b4b3-04a7-40dc-9323-a7012934db52;bb4b67e4-bf38-4387-a006-12e0b951acf6;ecc31533-5150-4fd6-baee-9ef12258d1dd;22;2003-01-06 16:01:23;2;garden
1f05a14d-178b-4630-9573-691452918f34;9686d5ae-8ba8-463c-9672-03b6b10e34cf;ec9131da-525a-405f-ae1d-5b825e7f6c24;99c18119-bc9a-469a-ba42-3ae6e2adb554;42;2018-08-23 16:02:23;2;officer
9e4edffd-2055-4d43-b53c-0b962a8eba69;5e021e78-fec4-4ed6-ab0b-f973ede7e7f3;ac38425e-4db7-45a9-8494-5ce1e22b47b5;52be47f0-d388-4e61-a493-aceabb208bbb;17;2022-12-06 18:04:23;2;finish
f125b0dd-ea6e-4573-8d38-c1cfb5b61318;48978986-4064-4b40-a8c9-0398b6087b07;ec26eb33-45fa-4836-985b-5ad846f2810a;0970cbe2-60fc-435c-9107-ede7a3833ea7;22;2021-10-03 18:03:23;2;what
1c4a5e88-ceb4-4579-9ee8-6a9327470f0f;d229cc64-e3d8-48b0-9e7c-bdf7a06f0d3c;c98604c3-502e-4f89-a326-0b77f8aca29e;5f7a3203-0e55-476b-a9fc-ccf27c41ff0b;16;2012-06-22 12:01:23;1;heavy
9bf434f3-3d62-4a5a-9b30-6ed0c4d709d4;d72a04d5-c1aa-41b9-a3a8-0f30220a6aba;223ad425-948f-4228-8e91-d9ad0003cd7b;bbf2c809-3174-4292-883d-ed90d301c2c5;22;2023-09-18 17:02:23;1;matter
f9da667d-6a31-4541-b0a8-d514549499fa;27432ac7-f4bb-418c-aab1-7b38b89be120;a91a30b3-4b73-43d2-90aa-c26ba2af91a8;c45c322f-0321-4555-b557-270660d2c41b;21;2005-12-11 15:02:23;2;maintain
a800e225-8d84-4235-9272-80fad6fe2a00;ac9bf23d-702f-4d99-9c14-cf9c05de8991;f455100a-58ab-45ba-bb9a-f5b1b689c2b7;c554cb15-79fc-46a0-be31-1fcf7a54a1a3;31;2006-06-20 08:01:23;2;economic
36b36f07-3889-4315-b35f-5b16c28e4d1a;e63bf90f-684b-413f-b285-25aa498bd3db;2f66aa8e-f5c4-4b75-b2f5-0c24e2f189e9;d574bb16-6b5f-49a5-9e34-2d7973e0eb8b;18;2012-09-23 15:03:23;2;election
f3bfec43-e703-42e8-94a8-8399192c9053;85eb9673-f049-4aa1-b103-33cccc6da723;22258412-d7ad-4fd0-99f2-9837902d439e;c4ef6261-332b-4cf2-b58e-28741d472383;10;2002-12-02 16:06:23;1;hold
e7a7de86-6fab-40f5-990b-d861dfa9ac49;f9edc35f-9d21-4739-a4ab-7fb00f46c6e2;d4d559fc-0b7d-4c60-912b-d4ac6790949b;18f8ba5d-cd94-437c-ac88-99691596a86e;20;2019-09-25 17:04:23;2;reduce
8c97df6b-40f6-4887-ba14-38b1bdab32e3;81b67dd2-2f1f-46ad-8061-789b6f82ab65;2b7e2278-6acf-4209-8e7e-0b499032cb1f;2cbf9aa1-7093-460c-beef-86e93eb801ca;12;2012-08-06 10:02:23;2;participant
182c0e70-fce1-48ce-976e-f0ccf9bf8688;1c186ca8-3a00-41f6-9b85-ae8970389b93;e5c640e4-cd7b-4883-aaac-83e0d2060b21;723eaa97-cac0-4209-9397-7a122adc9512;18;2014-02-22 16:05:23;1;size
ea2727e7-ae88-44d0-a008-b84196853f05;b8cf1121-0e94-4c65-865c-d6c00d202bb4;30b05468-f753-4bdf-81e1-fc977a8b0c22;2b742a79-ff86-40cf-ad43-537104697a8f;42;2004-06-03 08:03:23;1;course
d08263b9-0209-4aad-a596-79941efdcba3;75ace061-267d-4800-861f-6b04e86a4c46;c5889fa3-6851-4552-984b-bb8570ec6c30;4286f2ff-9ecc-42eb-83eb-6b7ca7eb7991;22;2000-07-05 11:01:23;2;son
5d8055e5-fceb-4f86-9bb0-c3077fe402cb;994d7b89-2e5e-4d24-a97e-8b7df06ad45d;a70b1dfe-915c-4cf6-84c6-a41c7f328a9c;8bc17ace-2d51-462c-8c77-8c24a004b7d5;10;2013-06-22 09:05:23;1;arrive
4ae61aeb-010c-4e6e-823b-c76de7f58028;9de37a67-6761-4b87-890d-946a82b08b25;c98604c3-502e-4f89-a326-0b77f8aca29e;55b9b001-52f4-4201-ba3e-3c8e530939f9;31;2006-06-24 19:06:23;1;animal
ecd48a45-ac0e-4a1e-aa58-d570a06f7284;a186839b-329a-4dd2-8aed-6c5c6072b52a;81380c2b-dae2-426b-b8f4-9b77a8fafc79;87e9e95a-738f-43a0-9389-8e459ed3ca53;12;2018-04-07 10:03:23;1;traditional
d42ca070-957b-43c7-a8a7-958120b758e7;2209222d-ff43-441a-94d4-73129cc8582c;d90c2287-e757-4653-b810-609cb62b3a0d;e591207f-9cc9-4bcb-9f0f-44921365720f;15;2000-07-15 17:05:23;1;most
9d703363-24b7-47d3-87f0-59000b61d4b3;64b098a8-e136-4477-9294-54cf921289d0;f6a7688f-2f75-4206-a93a-85b74fe720a1;3e5ea364-f3b8-47ab-a6b1-2573ff0fba0a;16;2018-01-18 16:01:23;1;manage
cf1de479-a6b1-45c4-8a90-487bcf6c5d93;7bf5adbb-40db-4897-a7a2-5f526744b8fe;730511c9-89ab-4444-9124-83c0dafbe499;efcef970-0d52-4f28-8a6b-8652a2f305d5;10;2001-05-24 19:03:23;2;head
bf51f0b5-2f70-4334-879f-038e2d5fa703;24abda7c-b8ef-4966-812b-bb67430c03e7;7d1e234e-4864-490f-9605-20eefed55c0d;fba9cd72-b9f8-4370-92be-b6253a141467;22;2016-07-03 19:06:23;1;I
444b1e1b-a700-4174-bee7-aa12bc5b35af;e2236122-d09f-472a-a7e7-5ea0a9b9ab58;d3735d12-ac6f-476f-ab77-99e3b22df536;90ea7b04-9c6d-425d-8343-9dc7a4bfe13c;13;2015-05-01 08:03:23;2;method
889d7c2d-5e47-4a9a-8d0d-066b1bc766e6;da9fd4ed-2b78-4ced-a484-2ef0432be062;fd5f772a-cfe9-4ec1-b93e-6c8d68229878;048492ed-5864-4a43-a8df-51e2c6606a80;10;2007-08-15 18:04:23;2;training
2d0509ad-2566-40f0-809b-0e189275d561;ce399b1a-3635-4df6-a01d-0395e2f43383;144ffe7b-a72f-45ab-aa46-be0322eec83e;ad8417c9-0d43-405f-b81b-d86d5e05fffd;16;2008-03-11 09:04:23;1;camera
edcccec3-442f-4d71-878c-b2922292f7c5;a691a07a-7c71-4d48-be28-a08a301fa45a;ad730b0d-33f2-4c81-ab29-1f5278025771;51616f44-a091-46a9-8907-76eb14da727a;11;2001-05-27 13:06:23;1;down
942350ac-9f72-4f29-b298-6d02c999cc65;3aefff61-831f-4223-b3d9-5edc81fc9a8e;e5f6ac26-a510-4326-a954-832d23e2a791;572655fb-5a6a-40f6-9bdd-124b764ad3ac;15;2007-11-02 08:03:23;1;rate
20f811f0-61e3-4b9f-bdd6-e765b529745e;690b1018-e9b1-45b2-881a-d089c79e714f;63cab1e5-55e9-4f6b-be8c-b2cdf58109da;dc86a758-2251-4c28-8d38-14e00fb941c2;10;2003-03-20 11:04:23;2;year
79f01dd1-cff7-454e-a1af-bd6ddce060de;96465385-a8bd-4667-820a-ca4d2c327756;1363ae52-c4d4-4247-b133-6892629377bb;1566a465-f436-4ac8-9c1e-a7965f6a8354;21;2012-02-20 15:05:23;2;rise
a6381952-c4ce-44c7-8c00-8173c1ef02b2;582d8344-254f-45e9-a081-100e819ab159;2bfdf628-c409-4880-a340-fd19f60febfa;7c5dfef0-8494-44ee-9358-0f5d24db156c;19;2022-04-02 19:01:23;1;design
acf64137-be21-48d6-881e-d7bd36cd68be;18ff9d9b-6501-44d6-af40-4857d4f3e542;e8a50e14-8ebb-414b-ae19-32f94a3dbeed;cbfbc3e0-426c-4415-ae18-6b150d40c5f9;23;2023-10-14 17:03:23;1;hot
cc142d5b-48b2-4a31-9e1b-16c4375271de;fe8c5028-df1a-4e46-8e15-1272f4e1c65d;c39d49b4-9155-4053-bc95-909e36355d85;f3d517da-ecf6-4fbe-be6e-8e266fc37cc2;15;2014-04-05 08:04:23;2;stay
fc979d3b-498c-4665-b69f-38efce198f2d;5529f904-edbe-441c-b633-edb90a64161c;e4b50ed0-f034-4e46-8011-b0047954246e;6fc0ece5-6daf-4e1e-906f-55bd1dedbe74;17;2022-08-08 19:06:23;2;message
c3702371-55f9-49dc-ac89-91bac86f8c10;cd4e565d-0ad6-495f-8614-4898a08aef2d;6866e4c1-b95d-40db-bf33-f2d37816d1a1;20642195-40dc-47f2-845f-7050dcab62dd;18;2016-04-24 18:06:23;1;grow
985b30f0-7aa8-4867-8d85-fd3fa12be2dd;a587622c-351a-40c7-8bc0-5bd34c87103c;e9d2dee0-e825-496f-8c6c-ed5b32035078;b812a9ea-9c61-417f-b7b3-c5109e6e6d3d;16;2007-12-19 10:01:23;1;well
cb6814d5-851e-4c92-97a3-eb35095783eb;95c08d52-6ba0-4314-abae-53bbb88baa62;cc562a5d-c102-4f1a-b5e8-a8e93b25abfc;b1b62d53-2fa9-4c95-b1c9-f57e7cc638dc;17;2007-11-14 08:05:23;1;present
09c3dc92-0957-4b58-95ca-7e88f98e5964;283abc3a-8d15-4e49-a4b3-39727bf04f7c;8f4745a5-20d4-422c-a605-a516b848483f;09db2ec5-5312-4330-b2ce-52968594dfd5;15;2011-04-25 15:06:23;2;director
370cc010-060c-4fd8-a9ff-709830957da5;bb977683-322e-4eef-a6fd-2c049840fd6f;fd4398eb-865e-4913-9d89-0f028879bf99;64b4fd3a-715e-4feb-b4c4-df4f0d5bddac;17;2014-06-20 18:06:23;1;partner
33a50119-fed8-4638-99f9-0a38bc2e42dc;fa01b068-7d8e-4662-a8de-5c7b797b2f62;1f1c0152-d323-4d81-b7c9-c890ea174575;fb125731-6520-473f-80a1-f262c44be298;20;2016-09-21 11:05:23;1;anything
9bbafa95-f9c5-4658-8061-106d12d8e6ff;b3399dd2-6931-4798-bd19-156293210680;400dea7c-1f8c-40cd-a654-78ce87c2594b;e9ff9811-6df2-4c2c-8ab5-3c3fb5c89764;13;2005-01-25 18:01:23;2;team
33538db1-4596-417d-a596-64de572797f5;8476c5b1-adf0-40fa-a2c4-17baf40e4432;7c57c157-cba1-4b92-aca5-6d33e95beed9;1b483a99-ee10-4241-8242-fc150a075ba8;10;2018-04-17 15:04:23;1;police
683c49b2-36a4-41d0-a0a1-7368e3d6cea9;96465385-a8bd-4667-820a-ca4d2c327756;e6b4ad51-3702-4b73-9037-239663ae23f4;af3cb3f0-01f0-4435-b112-ae8e140af171;18;2021-06-24 17:06:23;2;establish
8076d0da-f550-4ffb-944b-30945e6b43d6;b25ba37c-af74-458b-a862-e5d54d9ea917;acab792b-1ab1-4004-81b8-0039661c7ea5;a6de2f98-02bc-47e9-88d5-282c1ae01dab;11;2000-07-06 16:06:23;2;college
c3f78f08-7dc6-4ed8-aeab-e9d15b424068;d9b5d8de-e53e-4ed6-b56f-7e0ef8ec22d5;1b80cc38-2a87-463e-9feb-41e0231e835b;36f2bcca-32dd-4fef-836c-cda165a9f97c;16;2014-09-08 15:04:23;1;to
83c203bb-281a-4f4b-b6f0-928c750c49a9;743f138c-5110-4a93-8602-fe462cf1f302;310f5501-d604-4f49-ad58-1770ad59b9ac;62076905-4402-4974-a04d-49fff010dac2;31;2012-05-21 12:06:23;2;tell
7a3cacf6-ff67-42b1-ad63-3391d3f498f1;7f5ee4d2-6193-4c21-acb4-71c93d3f5d27;817a8c4d-c882-4de8-946e-a829a4533a48;df28f924-2062-493e-82a6-e2234d130a7b;19;2021-04-16 16:05:23;2;close
3d372066-87c7-414e-8abb-4f91345d88fa;c0997586-a9b9-4613-972d-565f58b4dddf;a9c46622-1125-4f89-a24b-1299e4677f88;6b2ec4d9-529e-4a62-a7ff-3dd271abf68e;10;2010-04-19 13:05:23;2;course
