_id;judge_id;rating_id
8db890f7-a139-4a40-87bb-de1dbff94290;3f5ea081-78a9-4568-90cb-fe7345d73937;b224d8c4-0f4d-4ad3-aa6f-3e52c6b651b6
081b2a5a-aaef-4e95-91fa-5cd757479017;933026ae-3e91-4df5-8454-e1e6a8c969b6;b224d8c4-0f4d-4ad3-aa6f-3e52c6b651b6
186b8bf6-0d4a-4588-9d00-4f49b2d7d9b4;eb2ad912-6816-4e73-8136-8de8460184a2;a756700b-d9f5-4f4b-934e-7ac3fc351d87
9b5b12d7-cbc0-465a-8947-f78862f148b6;5721e0dc-b8b7-49dc-9715-c9be6c19404d;a756700b-d9f5-4f4b-934e-7ac3fc351d87
9dfc10df-bd42-48c0-a915-d3f0eba52849;5e72cc56-faf1-4048-b12f-082b0c47822f;a756700b-d9f5-4f4b-934e-7ac3fc351d87
88fe4685-239d-4a0e-87df-47eda15434bc;9d1f3704-df34-4f19-a11b-894aa9bf045b;a756700b-d9f5-4f4b-934e-7ac3fc351d87
977689ea-b023-4aad-9d08-ba2ee05ac36b;c3038f69-2d20-4dbc-a962-bfb33d3aac34;a756700b-d9f5-4f4b-934e-7ac3fc351d87
63b35674-9ebf-49e1-9a36-cad8584b7a5c;596d70b0-729c-44e9-b3f4-157b870142b2;d0a90732-e99e-4fbd-8d67-6ea9cf2ca434
b9c6badd-1430-462e-9fa1-e24edee27e5a;dc2c8d40-f604-4b75-aaca-1ceb61f17670;4f6cbf48-8f68-4357-aa7f-6c7999299033
91455840-4981-4334-bc41-f4a19e5acbcd;ac6e83e0-f48d-4eee-abf7-13cade8a53c7;4f6cbf48-8f68-4357-aa7f-6c7999299033
697c9d43-cc6b-4dca-a363-12bedc2d457c;c28d2403-7ee8-4f86-9cff-7695381ed185;dd01e584-d778-41aa-b5f7-3d0ffdb50a4a
d9a78e90-4d71-457a-9821-6a5502c15f6d;9d83d88f-ada1-4a3b-8ef9-cf5f2ed52b8d;dd01e584-d778-41aa-b5f7-3d0ffdb50a4a
89c7a855-81ce-4e81-abe7-7e4f86587050;e03b8f0d-7b1e-4a01-a5e2-fbf1cfa75345;dd01e584-d778-41aa-b5f7-3d0ffdb50a4a
d0f464e6-198a-4617-a3c3-83464f5f3217;5ed5ebad-9cdf-4db1-b987-74215f3ab2b1;dd01e584-d778-41aa-b5f7-3d0ffdb50a4a
65de45d9-3b83-4ca5-bfde-3f0636e4e4a6;16fef468-366e-4395-b801-316e8b371e1e;dd01e584-d778-41aa-b5f7-3d0ffdb50a4a
fd857dce-429d-427b-881d-767505e513e9;787d0a6e-f48e-4050-8f1e-d4300c80ec9b;23a4e321-7f4f-48af-8021-2f01b5cea896
da2245e6-ed94-4d5c-a2a7-9709c803b5c5;55d5d5ee-524b-41d6-89f5-330f87fa5520;d5097319-0ae7-40b7-8c10-394d939a2ff0
199dcc58-87e3-416c-abfa-3d8497fbe673;139ce35c-71b3-464f-b86e-630ce2b5af04;d5097319-0ae7-40b7-8c10-394d939a2ff0
94cdd657-cac7-472d-9468-436ce01ca3b6;e809cede-6ba8-421c-845a-6db918f3d788;d5097319-0ae7-40b7-8c10-394d939a2ff0
8c2f1105-12c3-47ad-819f-40dbdfa492f7;c6d41064-1820-4e8b-83e4-af74752290fc;ca23b6b8-2826-4d32-be00-481929cf8d24
80e5d881-56b9-48f3-bd5d-3e097f5e4aba;a79d433f-a478-4423-989f-3a26e09f45e6;ca23b6b8-2826-4d32-be00-481929cf8d24
2bc8399b-2125-4783-af7b-3f4ddc209103;4a9e0e4a-c7f5-4a3d-9a02-462248af75c9;ca23b6b8-2826-4d32-be00-481929cf8d24
db1599cc-ee44-4b97-b53b-c703393650b8;2aea8889-f8ec-4898-ac26-d234e93aec2f;ca23b6b8-2826-4d32-be00-481929cf8d24
b21f0dc4-0929-4f57-98cc-eaa7e38eb5b4;8e5d0116-f7ba-442d-a08b-2d1a06937519;720dcecb-0817-4b2d-a967-6c7552a6ba04
600a625e-e25a-4e00-8c9e-e04d49dc3834;fbb278f4-e8b3-4b29-be48-51f0d1e6cc65;720dcecb-0817-4b2d-a967-6c7552a6ba04
170f1f85-ee31-440f-ba5d-813dbacd47fc;c88259de-888f-4287-a1ec-f0141ed9e7dc;720dcecb-0817-4b2d-a967-6c7552a6ba04
1d5cde43-70eb-4f45-af55-7e91f4fd07c0;fd89160c-0edc-4f83-8505-912a15fd661c;720dcecb-0817-4b2d-a967-6c7552a6ba04
c629cd3d-a407-4db6-9cea-268c9497bc77;c323115a-516c-46b8-ad0f-57061227ddad;d938f212-1100-4921-b67f-c454646fc8d7
e559fb66-d43d-490c-83a2-d090307abf63;fc6f586e-8bb4-45e2-ae40-e6144519b27e;d938f212-1100-4921-b67f-c454646fc8d7
8baf24ca-10b4-4f92-b495-098760fc79d6;d74c0f7f-7ce7-4fa6-b634-626dda56db12;d938f212-1100-4921-b67f-c454646fc8d7
8b10ddf8-54b2-41d9-93bb-6de71584c4c3;2fc11894-463c-4a72-a6db-1b2351664730;d938f212-1100-4921-b67f-c454646fc8d7
ec94ad41-d793-4b37-baaf-bfb0c39057f8;1be315d6-82b2-4287-bd5c-b494caa36689;004c771c-787c-41ea-a195-b8a61bc1c3fd
0d81987a-6ab7-4695-af11-cccf86c0995a;accbaf36-e37a-4610-856f-7b794b03920d;004c771c-787c-41ea-a195-b8a61bc1c3fd
31e223d5-b121-42d5-b843-4214c90fd0e6;3855290a-f56e-4e38-b0d6-f41d246885b3;d3a95d08-c87c-4571-8966-0330140b9cdb
6c745b23-cc20-42aa-8f4c-011f0b2104a3;146cf077-7b42-48cb-80bd-46651268d572;d3a95d08-c87c-4571-8966-0330140b9cdb
e618863c-3af1-4b18-a822-0fca5fe21b45;95c48e04-4466-48ce-b3ae-dc0f3cc96ba2;d3a95d08-c87c-4571-8966-0330140b9cdb
9904692e-6902-469f-a299-03c257e3561f;16436053-a7be-4670-9aa3-78fcad202fd2;d3a95d08-c87c-4571-8966-0330140b9cdb
b4a684f4-4a10-4d8e-bfac-f84a4a0e7b2b;159c5967-75c5-4f1f-9ba8-7eacd34c9988;d3a95d08-c87c-4571-8966-0330140b9cdb
2df47436-3103-421c-b96d-085cf1e803e6;04bf44ef-e797-43be-9042-6577fb23da7d;8713346d-0e57-4e61-9f4c-85e1f2d11f2c
9a953669-ec01-4360-8968-969546416bca;f7282334-517f-4d38-8d32-3f272f63f14c;8713346d-0e57-4e61-9f4c-85e1f2d11f2c
3cdcecfd-9faa-48ae-afe6-92889539bef2;bb108dd5-ee9f-4069-b76f-97daf5fbdce5;701c247c-0eee-4765-8ab3-edda08d4e48f
be03d6bf-391a-438d-9ac8-369caf85d876;bf8c7823-95f3-421e-aa36-3050dae2bcc4;701c247c-0eee-4765-8ab3-edda08d4e48f
e3f46c2c-43fb-41c3-916b-6c8afed32ffb;e5667aec-4b81-4a32-9cc1-4a5160a5d5b3;72f894b3-95b5-43ae-9365-304c063ffa4d
98294522-386f-488b-83e3-b5c117b8bf61;4578c01b-766e-46f6-983c-9da906d6957b;72f894b3-95b5-43ae-9365-304c063ffa4d
ecf909b4-69c1-424e-957e-2de70cab26ef;7ca08b3b-f61e-4715-9ff8-51fe7edfd5b6;dd5986f6-8dda-41c9-b0c0-df52a791dad8
e27c6915-af99-449d-a8e4-28d29fd75ba5;0a0e1203-07ce-4f12-b748-a6cfde47244b;107310c6-5dda-4ea1-a9be-39d4ea324ac3
30663ef2-9f52-47f2-8959-aa8416a3e0a5;0f70809f-11ae-461a-9c3b-d9618fed815f;0c16f093-854c-4598-bbc2-54eb2f01a24d
fe8a9f8b-ea01-4ebd-b83f-fca4541df480;925a88ff-012d-4b6b-bca9-8b0eed70a09f;0c16f093-854c-4598-bbc2-54eb2f01a24d
cd7a39a9-331c-47ad-a525-574b52666a4a;eaa45f50-0a20-4695-b095-944dc3d641c2;aa90450a-930b-44ea-89c7-bf5368d13cd7
9f11e216-7f32-4f3c-9ef7-857663e746cb;6d7802a8-32ca-4c70-a8f0-b35613cbf184;aa90450a-930b-44ea-89c7-bf5368d13cd7
cd59937d-5db4-4e8d-9e4a-7a0f1f3843ed;5843005a-da25-486c-9877-8a95094cfae7;edb654ef-8650-4ce2-98fb-1202fd004a26
2c73996e-9797-466c-8ced-3bb5fc5dab87;3aca30dc-2086-4c7a-b41d-b7dd1ba67e4f;edb654ef-8650-4ce2-98fb-1202fd004a26
15a8f8da-6312-4299-8241-dd2b7346f3b0;02349b44-a3d3-4b0d-a10b-579247566c9e;edb654ef-8650-4ce2-98fb-1202fd004a26
2e8d216c-c1d7-4922-9848-57282e6c96ea;36f9fae2-5d83-4363-a073-77256381413d;edb654ef-8650-4ce2-98fb-1202fd004a26
2d8d5ae3-4090-4199-97e7-abc49bdce47f;3aca30dc-2086-4c7a-b41d-b7dd1ba67e4f;146ccc13-d440-4c26-af91-35503ca767ee
6c7d00d1-cc2a-474d-a497-950b745a7113;c7c96770-3b86-4f3c-9149-a61b15f5318f;146ccc13-d440-4c26-af91-35503ca767ee
0a15f2d6-7d4a-457c-b0c4-388a56073fd0;e9d91832-a7d0-43fe-974e-444ffcd58bdb;146ccc13-d440-4c26-af91-35503ca767ee
06725075-2282-4b36-bf19-827d88a14aa6;9e91869b-bf29-4f63-b0a0-5b97c2566819;146ccc13-d440-4c26-af91-35503ca767ee
96d86d13-a8e3-46b4-b70b-f74cbd2913d0;dce9b0e1-29e1-454a-b83d-9b6af7212d88;dcf1329b-1fed-486d-b7d4-73c0201d00b3
f48f294c-7978-467a-940f-a845c36c7473;2ccfabe0-19fa-42fa-9891-b07163a36fb5;dcf1329b-1fed-486d-b7d4-73c0201d00b3
7a43b834-60d2-48ec-a617-4b5f5d19268f;d8b7efb3-84a6-4871-94f7-58a253857f77;cb369c7a-bab8-4927-9209-3f5e71c5deb2
1dcf4626-2899-4d05-aee7-194911e1919b;86689b1b-4795-4dc2-bfb2-186a187a75d0;cb369c7a-bab8-4927-9209-3f5e71c5deb2
143a5d3a-8eaf-469a-86d5-cb5441fbfc3d;e6aa9def-e506-4cc0-ae3a-cda9249cb3be;cb369c7a-bab8-4927-9209-3f5e71c5deb2
33168ec5-eda9-4cf5-8a33-7e804c91915e;07f45196-6c96-4bc4-a5b3-3709dc6d8349;2f899277-ee37-47b4-a981-8af63e438910
3f83f8e4-81ac-4e68-acb3-aa9a8af7abe8;c9215b9b-7bc0-4a75-a43e-f0d1f57572a4;855dfd37-340d-4bef-b3de-15ee55efdb6f
67bbc2cf-5bd8-44cd-ac5a-e992c8e775e6;bf8c7823-95f3-421e-aa36-3050dae2bcc4;855dfd37-340d-4bef-b3de-15ee55efdb6f
fa8b1158-75ce-492c-a06f-357e9e0f1828;b80a3c42-6d3b-4f0d-9612-ea95cc677ee9;855dfd37-340d-4bef-b3de-15ee55efdb6f
dd0d359d-d4fc-40a1-8403-fb679a39b8a5;0a190538-bd48-4a1a-a458-c888efce2b62;855dfd37-340d-4bef-b3de-15ee55efdb6f
c710c771-760d-43d8-866d-7c074abf6f7e;e0d43dcc-2c6d-49ff-b8f7-140357b2baa4;785b770b-acbe-42bd-80b4-90feff630df6
f43d160f-6fb6-4def-8ad3-0647c6770e0a;714a272b-96d8-42ce-ab8f-e039afb6a3c1;785b770b-acbe-42bd-80b4-90feff630df6
a9c325e3-d8fe-46c7-bc92-466d254bcc0b;84a5ba22-12f4-4055-acfb-7a61a9f99aaa;785b770b-acbe-42bd-80b4-90feff630df6
510994c8-7e93-42e5-94f4-25f30b4190c8;5a01f520-1602-4724-bb4b-8b8267077802;c51763b4-7843-43f7-a1a1-7586ba4fb5d2
69a39882-087b-45fa-9e55-12d46ead397b;2c793863-eef4-4beb-b90e-9ddbcea62655;c51763b4-7843-43f7-a1a1-7586ba4fb5d2
c423528c-9170-451b-987d-4c42839428c5;d7e37e5e-9c7c-466c-ade5-22f80db48a84;c51763b4-7843-43f7-a1a1-7586ba4fb5d2
a720f972-c032-489a-8626-aba96dd9fa06;e3fa0976-7ac2-4863-8ed8-bd080b0e58ac;c51763b4-7843-43f7-a1a1-7586ba4fb5d2
4637da54-334d-4e47-a1b7-38e3e83cf2bf;84a5ba22-12f4-4055-acfb-7a61a9f99aaa;27a04043-5b70-44d7-8a3b-58387a53d228
4aad0ff1-7d14-4e09-9c75-48bcfa2923eb;3b08e89c-48c1-485e-a9b8-b93c3daa4d19;27a04043-5b70-44d7-8a3b-58387a53d228
5fe40bec-ab27-47b6-934d-c50b7d63d654;82b1aa6f-47da-4ae8-a9b9-fa64fefdd9b7;27a04043-5b70-44d7-8a3b-58387a53d228
0ffd044b-e6c6-43f3-ac9b-b8e3a54cfbc3;734407f7-d528-4651-871e-9a7b8830f87f;27a04043-5b70-44d7-8a3b-58387a53d228
5f455e6f-e288-402b-8e45-e58e8888bffc;7c2b35ab-a3ce-44ea-87fc-2a2c3db04f5a;4b716ddc-aca9-4d09-b734-c730deb756e5
ac825707-6703-4739-b0ea-dc2865715470;4c0a249c-6eeb-4e4b-b4f6-c4ebec3d2740;4b716ddc-aca9-4d09-b734-c730deb756e5
8bd1fc13-f37d-464b-907c-2cd5ec026292;5c53387c-a650-41fa-b1e1-56a296462ab7;4b716ddc-aca9-4d09-b734-c730deb756e5
0b4a3f43-c22a-4779-96d9-044f8a1a6abc;c240ccb1-9623-4e64-9fc3-9d8a42c65e00;4b716ddc-aca9-4d09-b734-c730deb756e5
befa3b3e-9c3c-4d61-bd4d-22e98986540f;2ccfabe0-19fa-42fa-9891-b07163a36fb5;4b716ddc-aca9-4d09-b734-c730deb756e5
0e20a3ff-ae7d-4f54-b69c-470eaeaaa60e;15bacb39-1553-4b2e-b248-74d650c23607;59a2bb8e-b19a-40a8-a3f1-18485d6f9b4c
21068867-e83b-4ea0-a4e4-33da40f6aeb0;83a5022e-6649-4c7b-bfa4-7bb31ef6fc79;847d003c-9f3f-4ffc-9350-2bd71ed8f40e
58d8f1c3-e8ff-4d19-826a-bf0e8aca11d1;d0deb78b-c313-48fc-ba85-84850153adf4;847d003c-9f3f-4ffc-9350-2bd71ed8f40e
95d53226-262a-4550-9584-4a3279a55b65;e22ecc1c-eb1f-4345-bbb6-a47974b00a3a;847d003c-9f3f-4ffc-9350-2bd71ed8f40e
3835073c-cebf-40fc-a118-50063cbe7286;9924eb23-f64b-4bea-958e-679eb5d52e4d;847d003c-9f3f-4ffc-9350-2bd71ed8f40e
71b447d2-9282-4077-8559-395db7023a83;a80ee798-9a3c-48a3-ae08-3431477fb76e;847d003c-9f3f-4ffc-9350-2bd71ed8f40e
6b5aeb86-534d-469d-9c87-0677ee657b6d;db0068de-9740-42b8-9410-8a58b7266d6c;eb7d2894-8340-40a2-9ac3-fa4696beaf32
174be2f6-5845-4e0b-b463-fa86c1c33cee;446ec082-9b72-4956-b414-8525873c2b4a;eb7d2894-8340-40a2-9ac3-fa4696beaf32
91cf080d-66b8-4657-b5a2-b85950d0708e;8957821f-3ab2-46a3-aa2a-150188cd2af9;eb7d2894-8340-40a2-9ac3-fa4696beaf32
3cff42a1-3c8c-4d45-8094-5ef3ecab6f84;a1183f80-bd59-462a-a0a3-f59a6c98b793;eb7d2894-8340-40a2-9ac3-fa4696beaf32
a0dba942-5379-4b1d-9b68-c7e5935df0eb;5f49029f-4b99-45e1-a546-3ed45e005fae;c589bf42-bb24-4657-a0a5-11f0abf59bb7
882086e2-7c1b-47e9-92ad-4e44802ec5d3;e9f52b2c-c0a4-46ab-8f9c-adac7b814642;c589bf42-bb24-4657-a0a5-11f0abf59bb7
bfbae9ac-d2eb-4ab2-9100-322735249add;56278802-f09f-4ff4-92ee-bc73777427b0;c589bf42-bb24-4657-a0a5-11f0abf59bb7
6cf8d8d2-5132-469e-b077-1f307de18432;76e2c1b2-8813-4b22-866a-d4b99e9956dc;c589bf42-bb24-4657-a0a5-11f0abf59bb7
84aa25c9-260e-4447-880d-104ca07da5d5;979587b5-9d58-4639-999a-d5ed13711a71;c589bf42-bb24-4657-a0a5-11f0abf59bb7
017effb3-def9-482b-a330-287dc4a39d92;cc367405-6097-4e55-9456-625e40ad8e5f;3da3bcd1-e8a4-460d-a38b-3558bba7777c
5eeb7f81-3aa7-43b9-a524-a6affb125663;47efbfec-5158-49d6-92a4-3d48cea09a95;3da3bcd1-e8a4-460d-a38b-3558bba7777c
4ae5c3e4-a11e-465f-8e0e-76a9e550bdab;4cdd7420-a309-4128-b5dc-d326ce19a9de;3da3bcd1-e8a4-460d-a38b-3558bba7777c
f06ee8a0-d3a3-4324-85e7-8075564736ae;df56d385-8891-4ae8-b931-afe702c19126;3da3bcd1-e8a4-460d-a38b-3558bba7777c
df890751-eabc-467f-9de3-8b8befe87143;15bacb39-1553-4b2e-b248-74d650c23607;c6adae6e-11a7-410c-a9bf-4f7f329924b7
236ca910-452b-4244-bb74-6852dd77b7e2;e5952803-ec94-482c-8765-6081f20fcb57;902daf59-64de-4323-893a-7afc0dce76a4
0f93f680-8de5-4432-95da-c50ec4fc7e3e;f6adbab9-f58b-4f83-a194-4225201c7288;902daf59-64de-4323-893a-7afc0dce76a4
4df70be1-6b5a-427f-9868-26d8a7d24e2b;3b08e89c-48c1-485e-a9b8-b93c3daa4d19;902daf59-64de-4323-893a-7afc0dce76a4
dbba4e53-3d70-41a7-8b52-989ebb2edc35;545ed1eb-2751-43d6-bc5d-9900a0e5a756;b11938ba-1d51-4f0c-9ed0-cafb44dae2cd
41f1ae96-b157-4b60-8f30-ce77db826150;f3109a1e-8e07-407f-b284-33ce75d65196;177a2bd2-c229-478a-8a50-a914612e0963
6809559d-f199-4008-a471-d3c1851cfb53;60db358c-c6c8-4a07-bfb7-057f0c2a5f1a;177a2bd2-c229-478a-8a50-a914612e0963
6c1bf72b-1bcb-4f45-a45b-8ce8684fbe4d;82b1aa6f-47da-4ae8-a9b9-fa64fefdd9b7;177a2bd2-c229-478a-8a50-a914612e0963
1ad6b97d-2f55-4805-be22-32c93c61945d;3c091dee-57e1-4797-be3a-0b83d583fa1c;2afae676-af19-474d-b4c4-583c33ea930a
5d9a0f6d-373c-4463-b6eb-923c8de64664;82b1aa6f-47da-4ae8-a9b9-fa64fefdd9b7;2afae676-af19-474d-b4c4-583c33ea930a
c419ef3a-94ab-4dfe-8263-b7f2fa71641b;89bd8f71-2e14-4032-a840-334ddf687624;2afae676-af19-474d-b4c4-583c33ea930a
a3e33eba-b117-431f-97d3-2d44a4590975;bb5f289c-2d4c-4820-bad1-8a83f5412152;2afae676-af19-474d-b4c4-583c33ea930a
a0a6c5d9-f307-4ce2-b324-be28c79b5f9c;5426ef88-e73c-4ad0-b2eb-2051e76b5b18;df4bc2a4-0e61-4942-a587-45b1494c9bfa
ba5e6696-a956-4a2a-bf61-528567a2fce6;dc2c3e0a-95ba-4699-98a5-8c3d4a63f147;df4bc2a4-0e61-4942-a587-45b1494c9bfa
32fc6ddb-9b45-4188-b562-eb27de05d3e5;463514ca-01d8-4a8b-9869-d099bf00b28b;df4bc2a4-0e61-4942-a587-45b1494c9bfa
b4d3c646-9bec-41ec-bef8-df8f91341b13;8c4b8bab-88ec-46be-8f5c-0de6f5eaf49d;df4bc2a4-0e61-4942-a587-45b1494c9bfa
b4c2bbd1-042d-42f0-af33-b295fb4395f0;c2862c13-a148-493f-af3a-a4964d28b6c2;2654c9a6-0a49-4329-a444-238460b2ec82
99a667f1-4cd2-4964-8322-0f48eac1b8ba;e5667aec-4b81-4a32-9cc1-4a5160a5d5b3;2654c9a6-0a49-4329-a444-238460b2ec82
b7ea1e9c-3cf4-4d8b-bf53-3cea4899a437;589f3a63-8944-4877-ae44-1ffc88231a97;2654c9a6-0a49-4329-a444-238460b2ec82
5f7dd96b-e87b-4827-9659-cd7b0eccbd8b;1e45daa4-34ea-4baa-a124-0a651b2876f8;2654c9a6-0a49-4329-a444-238460b2ec82
2fa60a73-623c-4344-b119-1ee60dbedbc0;7b2cb37c-2c9c-450b-8702-08a70bb05cc4;f7557788-6897-48a1-b9ed-1e82f3f1f907
f98901c4-d3d5-4a4b-adad-3a6ba7c7e80d;dc2c3e0a-95ba-4699-98a5-8c3d4a63f147;f7557788-6897-48a1-b9ed-1e82f3f1f907
3d657327-b5a5-424f-91bd-fec89c9c0544;7adb4516-4cb3-480b-9906-e69c9188c2ec;f7557788-6897-48a1-b9ed-1e82f3f1f907
d9313fc7-06bd-488f-980f-cfb5586ba308;714a6e2e-2e3f-427a-bbb5-9e74f2db227d;193868ad-90ac-4596-ae06-845c368b930d
9b121520-27c5-4dc1-9cb7-80bb9896d55c;c1f8e76d-2830-40d5-89cb-c727a031e6be;193868ad-90ac-4596-ae06-845c368b930d
c9f51b3d-f4bc-4255-b5f6-127a0341eca2;735ede24-84f6-4155-a29e-43d91974ea1a;193868ad-90ac-4596-ae06-845c368b930d
a4ad6c3b-ac7c-429a-9a11-dab9d2f9b75e;f1630799-ae71-4566-ad61-415f06d6f065;193868ad-90ac-4596-ae06-845c368b930d
1aa4deac-6d50-4e49-9760-7cab818c84f4;faa1fb4b-d573-4ac0-98fb-e8f648e0a87b;b947b10c-af2e-4b49-9e53-448bf0b9d426
288aee49-7245-40c1-9de8-a0a587ab6fcf;73a14668-8ddf-4d35-b4f2-a569a83e7599;1e67bf06-d712-4331-9ccf-04997ff0d4cd
9be4631c-b859-4bc1-ad23-7247ec09f584;717fd3e6-56a8-4fcf-a7e3-1206daecdeba;1e67bf06-d712-4331-9ccf-04997ff0d4cd
b596c857-bfc4-486d-ba52-996ae1237a2b;49fc7cd2-f487-436f-903b-90ebef0995f8;2bd6ab01-1ddc-4b7c-abe3-49d16d14210c
de1fbeee-202d-4c86-a7aa-dcedbf8105a9;c6d41064-1820-4e8b-83e4-af74752290fc;2bd6ab01-1ddc-4b7c-abe3-49d16d14210c
b143b2af-80a1-4b9a-95f3-40a91e4b5f2a;09e75ccb-7207-4bc1-a352-8a6d684a0592;2bd6ab01-1ddc-4b7c-abe3-49d16d14210c
db07e603-e7b9-4555-9b3a-44bda064a1ac;f8ad1a4d-7003-4b1e-8f92-d0fc826d43f9;2bd6ab01-1ddc-4b7c-abe3-49d16d14210c
0599cf63-cbdd-4b43-8242-066af48491be;d5389497-089f-41ab-9bad-aca19677d0ed;2bd6ab01-1ddc-4b7c-abe3-49d16d14210c
57b443b7-ef9f-4554-bb31-e862f412f4ad;98b689da-3044-4987-a27f-4365b65b35dd;e496ebe7-6edb-47fc-92f5-212ee725988c
d1e82dc5-2de4-411d-a40f-81da3070c1ec;26a0b617-9682-4cf1-9f45-af650b609bf9;e496ebe7-6edb-47fc-92f5-212ee725988c
8d76dc1f-1223-4c03-8b1d-12397784c166;cd7b9b4a-7631-45b0-aa95-8dab1b6319f3;e496ebe7-6edb-47fc-92f5-212ee725988c
7b9151f5-14c2-494e-b51f-66165754a6dc;0f70809f-11ae-461a-9c3b-d9618fed815f;e496ebe7-6edb-47fc-92f5-212ee725988c
74d60258-fbfe-400c-837b-19248a905862;8957821f-3ab2-46a3-aa2a-150188cd2af9;f66b59d5-dd68-4a59-be4d-e5e8509dc915
79fd255a-ea6c-443d-9c89-45e474232c88;9c6d75fe-d33b-4983-a919-0f3caf4e7f31;88163bd8-7112-42a0-b6d6-fe3b48b1a5ff
84286fbe-3079-417f-900d-14932f7cb8ea;7c2b35ab-a3ce-44ea-87fc-2a2c3db04f5a;88163bd8-7112-42a0-b6d6-fe3b48b1a5ff
a04645d5-355e-425b-bdec-7e3e51e67bd0;2c751738-c914-4aec-974b-27e51f525366;c9b49abb-5885-46e5-88aa-f292ebee81d7
fdd00033-dfae-4b52-9a69-e98e0ff8249b;c6f1a069-87fb-484a-8837-230d3d7af4db;c9b49abb-5885-46e5-88aa-f292ebee81d7
2f490a7f-45ba-459a-8de9-16c424e2e74c;83a5022e-6649-4c7b-bfa4-7bb31ef6fc79;c9b49abb-5885-46e5-88aa-f292ebee81d7
3d8ab4eb-8321-4ad5-92b6-4acff00674ce;60db358c-c6c8-4a07-bfb7-057f0c2a5f1a;c9b49abb-5885-46e5-88aa-f292ebee81d7
339ad823-119a-4ca5-8673-7ceeac6b7289;df8294ad-53d8-4c8f-baa6-5cebf2e64028;c9b49abb-5885-46e5-88aa-f292ebee81d7
6943f082-7ec4-45f6-a0ee-47e78fa60177;d45ba45b-ef73-4342-b9bc-2b1cfcc4870c;bca64346-10f5-473c-90b9-3dd13a76d62f
7c65c568-93c6-4229-a3e8-78953f89d5ad;b5a87a48-b34c-4573-a643-64b25cb7ee4f;bca64346-10f5-473c-90b9-3dd13a76d62f
89d2428b-3700-48cd-9afd-41b2f2d9549d;c3af0532-3c6d-470c-86f6-8e63155e5c1a;bca64346-10f5-473c-90b9-3dd13a76d62f
eff910e8-df10-41f8-9583-440fe701d735;ddf52323-b3bc-4b3b-955b-fec5618b7c71;8b96448d-bfc2-4969-a94d-b94851676053
1cc718ee-b1cf-4bc1-b82b-e35582c0e831;74520217-9450-4e59-826b-d55c635f634b;8b96448d-bfc2-4969-a94d-b94851676053
7daf0995-57eb-4810-8820-7ffb37a6f149;01308223-5b01-41fa-813f-563ab5bc35cd;8b96448d-bfc2-4969-a94d-b94851676053
2d543268-48ca-4db3-8acc-9f39178e3dc0;d6403c65-300e-4a21-968a-b15f932de0c2;8b96448d-bfc2-4969-a94d-b94851676053
